created_time,favorite_count,retweet_count,china,billion,products,democrats,great,dollars,tariffs,country,mueller,border,president,congressman,people,korea,party,years,farmers,going,trade,never
Sat Jul 22 01:46:33 +0000 2017,120240,23056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 21 22:47:40 +0000 2017,69792,14925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 21 22:42:30 +0000 2017,1736,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 21 19:19:56 +0000 2017,41284,10206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 21 16:06:04 +0000 2017,58876,13032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 21 15:28:38 +0000 2017,56880,15615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 21 13:41:01 +0000 2017,42436,9028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 21 03:31:45 +0000 2017,59311,13909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 20 20:08:58 +0000 2017,122092,34804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 20 17:27:40 +0000 2017,60572,13124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 20 02:33:15 +0000 2017,84370,15805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 19 12:46:14 +0000 2017,75511,16272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wed Jul 19 12:30:22 +0000 2017,93049,18641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 19 01:03:43 +0000 2017,0,11443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 19 00:59:56 +0000 2017,109127,27469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 19 00:53:12 +0000 2017,98186,26708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 18 13:26:47 +0000 2017,74152,19171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 18 13:15:55 +0000 2017,67041,15648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 18 11:58:22 +0000 2017,84372,18484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 18 11:53:05 +0000 2017,78612,16670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 18 02:17:50 +0000 2017,114485,28599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 17 14:07:55 +0000 2017,102537,20486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 17 00:24:28 +0000 2017,89884,15861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mon Jul 17 00:22:50 +0000 2017,48125,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 16 21:00:03 +0000 2017,51984,7332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 16 17:16:32 +0000 2017,69926,15103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 16 14:10:25 +0000 2017,72783,14212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 16 11:15:10 +0000 2017,96428,23939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 16 11:04:07 +0000 2017,92061,19730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 16 10:51:12 +0000 2017,112717,19513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 16 10:35:44 +0000 2017,143851,38330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 16 03:04:47 +0000 2017,46187,7506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 15 20:29:54 +0000 2017,66479,11542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sat Jul 15 20:19:28 +0000 2017,65311,15555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 15 17:56:57 +0000 2017,60683,13679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sat Jul 15 16:33:34 +0000 2017,55281,6887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 15 16:30:23 +0000 2017,87173,18658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 15 16:21:12 +0000 2017,85526,16386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sat Jul 15 03:02:59 +0000 2017,50762,7710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 15 01:34:31 +0000 2017,112362,23174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 14 22:39:14 +0000 2017,79045,18800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fri Jul 14 22:22:58 +0000 2017,61382,10359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fri Jul 14 14:16:34 +0000 2017,58385,9377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 14 13:47:19 +0000 2017,51117,9169,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Fri Jul 14 13:39:47 +0000 2017,53025,11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 14 11:04:16 +0000 2017,67582,14740,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fri Jul 14 08:09:05 +0000 2017,60424,11260,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fri Jul 14 08:07:29 +0000 2017,74543,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 14 08:05:36 +0000 2017,50000,9810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 14 07:57:33 +0000 2017,70229,13878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 14 07:56:26 +0000 2017,45347,8872,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thu Jul 13 19:20:56 +0000 2017,58829,12681,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thu Jul 13 18:45:49 +0000 2017,57924,11399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thu Jul 13 12:50:16 +0000 2017,70714,14527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 13 08:06:11 +0000 2017,77588,13860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 23:24:08 +0000 2017,70931,21554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 23:12:03 +0000 2017,81023,23367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 23:06:19 +0000 2017,65621,15993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 22:35:53 +0000 2017,82798,14907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wed Jul 12 20:20:56 +0000 2017,69870,17717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wed Jul 12 13:39:25 +0000 2017,99408,20749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 13:27:03 +0000 2017,104325,26011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 12:12:42 +0000 2017,63060,15959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 11:05:53 +0000 2017,127630,29725,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 10:40:32 +0000 2017,0,6459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 10:32:56 +0000 2017,117629,31309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 10:19:32 +0000 2017,120675,25705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 09:55:47 +0000 2017,0,7737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 12 00:24:10 +0000 2017,96284,17502,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 11 12:57:47 +0000 2017,0,10973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 11 12:23:45 +0000 2017,129612,29001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 11 12:09:22 +0000 2017,121286,22784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 11 11:46:00 +0000 2017,108873,20083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 11 10:59:58 +0000 2017,97500,28202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 11 10:49:16 +0000 2017,0,13399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 11 10:48:41 +0000 2017,0,9958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 11:54:41 +0000 2017,0,15497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 11:54:15 +0000 2017,0,13730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 11:52:18 +0000 2017,0,18652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 11:47:49 +0000 2017,108995,26620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 11:31:33 +0000 2017,88831,18259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 10:47:33 +0000 2017,102395,23155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 10:40:16 +0000 2017,112155,30033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 10:34:01 +0000 2017,0,13340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 10:32:08 +0000 2017,0,9872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 10:30:13 +0000 2017,0,21547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 10 00:45:13 +0000 2017,91092,19730,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sun Jul 09 20:09:52 +0000 2017,100274,20196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 09 20:07:11 +0000 2017,110727,26582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 09 12:57:58 +0000 2017,98445,24791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 09 12:31:23 +0000 2017,83119,19673,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sun Jul 09 12:06:30 +0000 2017,89030,20187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 09 11:57:55 +0000 2017,78813,18820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 09 11:50:24 +0000 2017,83092,20029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 09 11:37:42 +0000 2017,98082,22811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 09 11:31:22 +0000 2017,83868,18913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sun Jul 09 11:15:58 +0000 2017,81459,17005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sun Jul 09 00:29:21 +0000 2017,87832,24263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 08 18:55:23 +0000 2017,98393,18168,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Sat Jul 08 18:50:10 +0000 2017,93205,19447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 08 18:20:56 +0000 2017,86036,15346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 08 18:17:24 +0000 2017,99318,27003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 07 23:33:26 +0000 2017,84512,18604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 07 21:56:53 +0000 2017,68592,16321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 07 07:44:07 +0000 2017,136965,33937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Fri Jul 07 07:42:37 +0000 2017,96810,19323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 07 07:40:42 +0000 2017,119041,33107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jul 07 07:07:20 +0000 2017,76189,13291,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Fri Jul 07 06:59:02 +0000 2017,129353,26058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 06 20:45:21 +0000 2017,117598,31801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 06 17:21:18 +0000 2017,134381,37528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Thu Jul 06 16:02:25 +0000 2017,91612,22801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jul 06 14:02:13 +0000 2017,86331,20309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 05 23:23:42 +0000 2017,76182,14620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 05 11:21:23 +0000 2017,102191,24525,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Wed Jul 05 11:14:11 +0000 2017,129296,26831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Wed Jul 05 10:51:59 +0000 2017,95884,16169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jul 05 02:19:23 +0000 2017,205493,47259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 04 19:55:28 +0000 2017,162421,31544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 04 19:49:16 +0000 2017,138501,25478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 04 10:38:40 +0000 2017,116835,30936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jul 04 02:24:39 +0000 2017,116328,30583,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tue Jul 04 02:19:02 +0000 2017,148904,51684,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tue Jul 04 01:33:50 +0000 2017,0,16931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Jul 03 21:10:25 +0000 2017,113935,24956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 03 20:54:08 +0000 2017,96173,20129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 03 20:44:27 +0000 2017,61582,9535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 03 19:38:06 +0000 2017,0,9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 03 14:00:21 +0000 2017,123341,37176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 03 12:10:44 +0000 2017,131610,31314,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mon Jul 03 11:38:20 +0000 2017,72540,10875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 03 11:19:08 +0000 2017,85961,22408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 03 11:00:56 +0000 2017,69696,11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jul 03 02:13:07 +0000 2017,104824,25922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 02 23:55:23 +0000 2017,136448,31927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Sun Jul 02 20:04:24 +0000 2017,111220,28208,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Sun Jul 02 13:21:42 +0000 2017,605098,369530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jul 02 04:47:04 +0000 2017,129665,30040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 01 22:41:58 +0000 2017,199049,56387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 01 22:08:37 +0000 2017,121832,30847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 01 22:02:27 +0000 2017,89370,18274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 01 22:02:12 +0000 2017,129842,29823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 01 21:38:32 +0000 2017,62718,11356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 01 21:01:20 +0000 2017,50441,11420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 01 13:20:35 +0000 2017,101893,24262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sat Jul 01 13:12:40 +0000 2017,151428,41262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 01 13:07:05 +0000 2017,110887,32189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 01 12:59:52 +0000 2017,80092,20308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jul 01 12:44:23 +0000 2017,78780,16360,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fri Jun 30 22:43:58 +0000 2017,85823,19603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jun 30 20:55:44 +0000 2017,72750,17773,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Fri Jun 30 18:19:13 +0000 2017,57618,12384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fri Jun 30 12:55:08 +0000 2017,83669,19328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jun 30 10:48:38 +0000 2017,120116,32567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jun 30 10:37:57 +0000 2017,93597,24777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jun 30 01:44:01 +0000 2017,92733,19755,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Thu Jun 29 23:10:47 +0000 2017,77736,18768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 23:09:01 +0000 2017,55492,12068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 22:53:49 +0000 2017,57604,12664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 22:28:23 +0000 2017,94460,20630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 21:37:02 +0000 2017,101416,23135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 21:13:22 +0000 2017,59595,14651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 19:31:13 +0000 2017,29944,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 18:13:16 +0000 2017,65347,15347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 16:53:44 +0000 2017,75538,19979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 12:58:23 +0000 2017,80481,20927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 12:52:17 +0000 2017,83771,21887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 12:27:35 +0000 2017,83921,17960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jun 29 01:51:18 +0000 2017,83031,21350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 28 22:32:47 +0000 2017,55478,11703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 28 21:26:27 +0000 2017,51210,16480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 28 21:15:37 +0000 2017,39782,8492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 28 21:06:39 +0000 2017,74871,14024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 28 20:19:38 +0000 2017,45347,10884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 28 13:06:14 +0000 2017,54720,13407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 28 11:03:33 +0000 2017,0,12653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 28 10:58:59 +0000 2017,91340,19282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Jun 28 10:49:22 +0000 2017,85278,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 22:27:48 +0000 2017,92179,17808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 22:22:55 +0000 2017,79017,15485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 12:47:17 +0000 2017,112223,33366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 12:30:38 +0000 2017,121670,33067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 11:32:15 +0000 2017,0,6864,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tue Jun 27 11:23:35 +0000 2017,0,8465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tue Jun 27 11:19:39 +0000 2017,0,6984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 11:00:53 +0000 2017,0,8242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 11:00:07 +0000 2017,0,6884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 10:46:02 +0000 2017,0,11369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 10:33:42 +0000 2017,124621,34028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 02:31:16 +0000 2017,110626,24203,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tue Jun 27 02:24:30 +0000 2017,73622,18383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jun 27 01:30:15 +0000 2017,0,11948,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mon Jun 26 18:25:18 +0000 2017,140532,35830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 26 18:16:47 +0000 2017,0,9820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 26 18:16:24 +0000 2017,0,9633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 26 13:14:24 +0000 2017,71889,15454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 26 13:05:01 +0000 2017,87496,19511,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mon Jun 26 12:59:31 +0000 2017,76461,19276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Jun 26 12:50:15 +0000 2017,71698,16204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Jun 26 12:37:16 +0000 2017,92384,25091,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mon Jun 26 12:30:12 +0000 2017,83433,20614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 25 12:07:41 +0000 2017,29777,4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Jun 25 12:00:37 +0000 2017,107302,26895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sat Jun 24 21:23:52 +0000 2017,162744,46890,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jun 24 20:50:56 +0000 2017,86830,19519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
